Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,DBSCAN_Cluster
397,1,339.34,2,1,2,212,At Risk,1,0
2,4,1024.83,5,3,3,533,Potential Loyalist,0,0
17,9,2414.2,5,5,4,554,Loyal Customers,0,0
239,3,1185.01,2,3,3,233,At Risk,0,0
688,1,157.8,1,1,1,111,At Risk,1,0
95,2,567.05,3,2,2,322,Regular Customers,0,0
11,15,4993.27,5,5,5,555,Champions,0,0
106,16,5556.570000000001,3,5,5,355,Regular Customers,0,0
53,18,4402.29,4,5,5,455,Loyal Customers,0,0
90,2,2190.14,3,2,4,324,Regular Customers,0,0
405,1,1192.2,2,1,3,213,At Risk,1,0
31,5,1004.38,4,4,3,443,Loyal Customers,0,0
12,9,3250.33,5,5,5,555,Champions,0,0
3,5,2150.04,5,4,4,544,Loyal Customers,0,0
2,23,3298.59,5,5,5,555,Champions,0,0
43,1,169.48000000000002,4,1,1,411,Potential Loyalist,0,0
4,3,633.83,5,3,3,533,Potential Loyalist,0,0
247,4,1515.0,2,3,4,234,At Risk,0,0
42,17,6517.49,4,5,5,455,Loyal Customers,0,0
177,1,683.17,3,1,3,313,Regular Customers,0,0
92,3,991.13,3,3,3,333,Regular Customers,0,0
110,9,1841.71,3,5,4,354,Regular Customers,0,0
435,4,2031.07,1,3,4,134,At Risk,1,0
29,6,2985.13,4,4,5,445,Loyal Customers,0,0
26,15,6368.71,4,5,5,455,Loyal Customers,0,0
438,3,745.5,1,3,3,133,At Risk,1,0
52,7,2594.04,4,4,4,444,Loyal Customers,0,0
436,3,979.8000000000001,1,3,3,133,At Risk,1,0
184,4,1235.6200000000001,3,3,4,334,Regular Customers,0,0
43,5,2048.07,4,4,4,444,Loyal Customers,0,0
49,7,2904.27,4,4,4,444,Loyal Customers,0,0
22,4,754.12,4,3,3,433,Potential Loyalist,0,0
75,9,4717.99,3,5,5,355,Regular Customers,0,0
81,5,1555.34,3,4,4,344,Regular Customers,0,0
373,2,471.14,2,2,2,222,At Risk,1,0
326,3,434.23,2,3,2,232,At Risk,1,0
43,21,4263.17,4,5,5,455,Loyal Customers,0,0
30,3,1247.49,4,3,4,434,Potential Loyalist,0,0
184,2,333.70000000000005,3,2,2,322,Regular Customers,0,0
235,2,280.55,2,2,1,221,At Risk,0,0
9,17,7217.75,5,5,5,555,Champions,0,0
661,1,366.41999999999996,1,1,2,112,At Risk,1,0
220,2,1693.45,2,2,4,224,At Risk,0,0
111,3,1474.06,3,3,4,334,Regular Customers,0,0
278,5,753.56,2,4,3,243,At Risk,1,0
318,3,1032.95,2,3,3,233,At Risk,1,0
411,12,5400.461,1,5,5,155,At Risk,1,0
7,3,1904.05,5,3,4,534,Potential Loyalist,0,0
2,5,2879.7000000000003,5,4,4,544,Loyal Customers,0,0
381,1,350.99,2,1,2,212,At Risk,1,0
493,2,363.40000000000003,1,2,2,122,At Risk,1,0
433,1,601.03,1,1,2,112,At Risk,1,0
546,1,1000.63,1,1,3,113,At Risk,1,0
260,5,2460.79,2,4,4,244,At Risk,0,0
64,9,5954.45,3,5,5,355,Regular Customers,0,0
9,25,32051.34,5,5,5,555,Champions,0,0
142,1,120.0,3,1,1,311,Regular Customers,0,0
471,3,824.28,1,3,3,133,At Risk,1,0
51,2,1163.45,4,2,3,423,Potential Loyalist,0,0
8,8,2618.23,5,4,4,544,Loyal Customers,0,0
423,1,322.93,1,1,2,112,At Risk,1,0
155,6,1517.3600000000001,3,4,4,344,Regular Customers,0,0
109,4,1373.35,3,3,4,334,Regular Customers,0,0
428,1,40.56,1,1,1,111,At Risk,1,0
163,3,1516.24,3,3,4,334,Regular Customers,0,0
471,1,354.85,1,1,2,112,At Risk,1,0
439,1,295.73,1,1,2,112,At Risk,1,0
332,1,492.65000000000003,2,1,2,212,At Risk,1,0
226,2,214.18,2,2,1,221,At Risk,0,0
74,4,920.81,3,3,3,333,Regular Customers,0,0
51,4,559.97,4,3,2,432,Potential Loyalist,0,0
686,1,256.6,1,1,1,111,At Risk,1,0
396,6,1189.3799999999999,2,4,3,243,At Risk,1,0
99,7,2102.68,3,4,4,344,Regular Customers,0,0
15,9,17197.61,5,5,5,555,Champions,0,0
410,1,205.83,2,1,1,211,At Risk,1,0
521,2,191.86,1,2,1,121,At Risk,1,0
197,1,134.04,2,1,1,211,At Risk,0,0
408,1,245.15,2,1,1,211,At Risk,1,0
3,25,7250.76,5,5,5,555,Champions,0,0
463,4,628.4399999999999,1,3,3,133,At Risk,1,0
31,3,1299.65,4,3,4,434,Potential Loyalist,0,0
21,8,3284.42,4,4,5,445,Loyal Customers,0,0
24,7,8479.76,4,4,5,445,Loyal Customers,0,0
8,3,176.63,5,3,1,531,Potential Loyalist,0,0
213,1,426.6,2,1,2,212,At Risk,0,0
9,6,911.26,5,4,3,543,Loyal Customers,0,0
11,8,4516.56,5,4,5,545,Loyal Customers,0,0
2,23,7904.1,5,5,5,555,Champions,0,0
8,16,9226.25,5,5,5,555,Champions,0,0
3,9,2903.01,5,5,4,554,Loyal Customers,0,0
407,1,375.34,2,1,2,212,At Risk,1,0
40,5,2362.91,4,4,4,444,Loyal Customers,0,0
421,2,456.40000000000003,1,2,2,122,At Risk,1,0
18,4,1305.33,5,3,4,534,Potential Loyalist,0,0
8,82,91194.49,5,5,5,555,Champions,3,-1
8,27,14070.25,5,5,5,555,Champions,0,0
19,1,43.2,5,1,1,511,Potential Loyalist,0,0
117,4,1992.18,3,3,4,334,Regular Customers,0,0
431,3,742.9000000000001,1,3,3,133,At Risk,1,0
407,2,277.94,2,2,1,221,At Risk,1,0
223,3,1725.01,2,3,4,234,At Risk,0,0
71,3,1858.96,3,3,4,334,Regular Customers,0,0
51,6,3151.4,4,4,5,445,Loyal Customers,0,0
89,10,4287.92,3,5,5,355,Regular Customers,0,0
549,2,1147.02,1,2,3,123,At Risk,1,0
8,11,3780.81,5,5,5,555,Champions,0,0
433,1,492.1,1,1,2,112,At Risk,1,0
243,2,516.45,2,2,2,222,At Risk,0,0
47,11,3090.29,4,5,5,455,Loyal Customers,0,0
107,2,229.8,3,2,1,321,Regular Customers,0,0
45,8,3197.82,4,4,5,445,Loyal Customers,0,0
422,5,1370.34,1,4,4,144,At Risk,1,0
65,1,508.58000000000004,3,1,2,312,Regular Customers,0,0
460,1,158.02,1,1,1,111,At Risk,1,0
424,1,494.85,1,1,2,112,At Risk,1,0
207,5,1346.75,2,4,4,244,At Risk,0,0
11,7,2218.06,5,4,4,544,Loyal Customers,0,0
429,4,474.1,1,3,2,132,At Risk,1,0
115,2,605.0600000000001,3,2,2,322,Regular Customers,0,0
410,2,701.61,2,2,3,223,At Risk,1,0
570,1,245.48000000000002,1,1,1,111,At Risk,1,0
242,3,940.98,2,3,3,233,At Risk,0,0
163,6,1894.93,3,4,4,344,Regular Customers,0,0
438,1,445.05,1,1,2,112,At Risk,1,0
17,15,9887.62,5,5,5,555,Champions,0,0
624,1,200.63,1,1,1,111,At Risk,1,0
124,2,462.65999999999997,3,2,2,322,Regular Customers,0,0
23,5,1917.41,4,4,4,444,Loyal Customers,0,0
68,1,415.2,3,1,2,312,Regular Customers,0,0
17,12,4318.48,5,5,5,555,Champions,0,0
16,2,454.86,5,2,2,522,Potential Loyalist,0,0
17,4,1614.91,5,3,4,534,Potential Loyalist,0,0
161,3,928.1,3,3,3,333,Regular Customers,0,0
243,2,620.27,2,2,3,223,At Risk,0,0
219,1,134.7,2,1,1,211,At Risk,0,0
45,18,4452.02,4,5,5,455,Loyal Customers,0,0
21,6,918.44,4,4,3,443,Loyal Customers,0,0
421,4,1079.66,1,3,3,133,At Risk,1,0
127,20,2993.05,3,5,5,355,Regular Customers,0,0
39,1,108.97999999999999,4,1,1,411,Potential Loyalist,0,0
121,5,2315.75,3,4,4,344,Regular Customers,0,0
737,1,82.6,1,1,1,111,At Risk,1,0
260,1,409.57,2,1,2,212,At Risk,1,0
10,1,133.5,5,1,1,511,Potential Loyalist,0,0
274,3,972.03,2,3,3,233,At Risk,1,0
165,1,51.0,3,1,1,311,Regular Customers,0,0
157,4,1078.96,3,3,3,333,Regular Customers,0,0
215,3,376.5,2,3,2,232,At Risk,0,0
6,2,163.62,5,2,1,521,Potential Loyalist,0,0
366,3,840.0500000000001,2,3,3,233,At Risk,1,0
80,2,701.23,3,2,3,323,Regular Customers,0,0
43,1,225.12,4,1,1,411,Potential Loyalist,0,0
389,2,400.06,2,2,2,222,At Risk,1,0
19,3,912.18,5,3,3,533,Potential Loyalist,0,0
32,4,2118.03,4,3,4,434,Potential Loyalist,0,0
579,1,214.70999999999998,1,1,1,111,At Risk,1,0
22,1,151.5,4,1,1,411,Potential Loyalist,0,0
402,2,227.47000000000003,2,2,1,221,At Risk,1,0
109,8,3717.35,3,4,5,345,Regular Customers,0,0
395,2,634.68,2,2,3,223,At Risk,1,0
525,1,136.0,1,1,1,111,At Risk,1,0
8,16,9227.82,5,5,5,555,Champions,0,0
320,1,155.0,2,1,1,211,At Risk,1,0
642,2,469.13,1,2,2,122,At Risk,1,0
451,6,1175.78,1,4,3,143,At Risk,1,0
295,1,100.5,2,1,1,211,At Risk,1,0
443,2,860.08,1,2,3,123,At Risk,1,0
358,1,76.55,2,1,1,211,At Risk,1,0
541,1,108.0,1,1,1,111,At Risk,1,0
185,3,1106.82,3,3,3,333,Regular Customers,0,0
683,1,215.46,1,1,1,111,At Risk,1,0
191,2,617.05,2,2,3,223,At Risk,0,0
622,1,131.25,1,1,1,111,At Risk,1,0
44,4,1265.16,4,3,4,434,Potential Loyalist,0,0
682,1,48.96,1,1,1,111,At Risk,1,0
52,2,625.9399999999999,4,2,3,423,Potential Loyalist,0,0
26,2,1193.6299999999999,4,2,3,423,Potential Loyalist,0,0
38,3,1247.69,4,3,4,434,Potential Loyalist,0,0
501,1,58.5,1,1,1,111,At Risk,1,0
9,3,202.11,5,3,1,531,Potential Loyalist,0,0
297,1,142.4,2,1,1,211,At Risk,1,0
33,3,1727.6,4,3,4,434,Potential Loyalist,0,0
10,16,6388.2,5,5,5,555,Champions,0,0
65,5,1898.01,3,4,4,344,Regular Customers,0,0
10,13,6150.03,5,5,5,555,Champions,0,0
577,1,135.6,1,1,1,111,At Risk,1,0
432,1,266.4,1,1,1,111,At Risk,1,0
218,1,67.95,2,1,1,211,At Risk,0,0
565,1,93.8,1,1,1,111,At Risk,1,0
2,20,7801.93,5,5,5,555,Champions,0,0
65,7,1969.38,3,4,4,344,Regular Customers,0,0
3,19,2612.96,5,5,4,554,Loyal Customers,0,0
401,2,707.79,2,2,3,223,At Risk,1,0
394,8,2108.21,2,4,4,244,At Risk,1,0
149,3,1732.47,3,3,4,334,Regular Customers,0,0
4,22,6795.9,5,5,5,555,Champions,0,0
652,1,285.6,1,1,2,112,At Risk,1,0
130,6,1880.51,3,4,4,344,Regular Customers,0,0
34,13,2724.13,4,5,4,454,Loyal Customers,0,0
387,1,195.0,2,1,1,211,At Risk,1,0
119,1,156.75,3,1,1,311,Regular Customers,0,0
107,6,2157.73,3,4,4,344,Regular Customers,0,0
11,11,4102.27,5,5,5,555,Champions,0,0
71,9,3427.29,3,5,5,355,Regular Customers,0,0
92,11,2631.9,3,5,4,354,Regular Customers,0,0
311,1,1063.0,2,1,3,213,At Risk,1,0
43,3,1426.19,4,3,4,434,Potential Loyalist,0,0
362,4,764.52,2,3,3,233,At Risk,1,0
92,8,2399.33,3,4,4,344,Regular Customers,0,0
1,23,11980.09,5,5,5,555,Champions,0,0
22,2,490.22,4,2,2,422,Potential Loyalist,0,0
388,1,524.65,2,1,2,212,At Risk,1,0
4,3,1937.25,5,3,4,534,Potential Loyalist,0,0
11,7,1254.64,5,4,4,544,Loyal Customers,0,0
99,4,1639.17,3,3,4,334,Regular Customers,0,0
57,6,2469.37,4,4,4,444,Loyal Customers,0,0
1,19,10271.52,5,5,5,555,Champions,0,0
218,3,916.6099999999999,2,3,3,233,At Risk,0,0
18,1,322.08,5,1,2,512,Potential Loyalist,0,0
435,3,661.39,1,3,3,133,At Risk,1,0
24,17,11727.94,4,5,5,455,Loyal Customers,0,0
50,4,1263.52,4,3,4,434,Potential Loyalist,0,0
7,5,1224.06,5,4,4,544,Loyal Customers,0,0
404,1,516.28,2,1,2,212,At Risk,1,0
512,3,1220.9,1,3,3,133,At Risk,1,0
303,4,2614.2,2,3,4,234,At Risk,1,0
10,6,2248.5,5,4,4,544,Loyal Customers,0,0
466,1,280.7,1,1,1,111,At Risk,1,0
22,6,1372.8,4,4,4,444,Loyal Customers,0,0
502,1,90.42,1,1,1,111,At Risk,1,0
99,2,271.70000000000005,3,2,1,321,Regular Customers,0,0
366,5,873.34,2,4,3,243,At Risk,1,0
306,1,131.9,2,1,1,211,At Risk,1,0
320,5,9443.04,2,4,5,245,At Risk,1,0
8,13,5982.03,5,5,5,555,Champions,0,0
1,11,4611.6900000000005,5,5,5,555,Champions,0,0
205,7,5367.0199999999995,2,4,5,245,At Risk,0,0
54,5,2082.97,4,4,4,444,Loyal Customers,0,0
456,1,120.44,1,1,1,111,At Risk,1,0
456,1,221.65,1,1,1,111,At Risk,1,0
1,5,1200.28,5,4,3,543,Loyal Customers,0,0
19,6,1711.73,5,4,4,544,Loyal Customers,0,0
9,2,375.35,5,2,2,522,Potential Loyalist,0,0
19,8,2230.96,5,4,4,544,Loyal Customers,0,0
181,7,1128.44,3,4,3,343,Regular Customers,0,0
60,12,3258.68,3,5,5,355,Regular Customers,0,0
11,4,658.95,5,3,3,533,Potential Loyalist,0,0
190,1,119.93,2,1,1,211,At Risk,0,0
376,5,977.3,2,4,3,243,At Risk,1,0
432,4,617.72,1,3,3,133,At Risk,1,0
5,9,3017.28,5,5,5,555,Champions,0,0
311,1,113.64,2,1,1,211,At Risk,1,0
381,1,228.07,2,1,1,211,At Risk,1,0
155,2,5375.741,3,2,5,325,Regular Customers,0,0
110,9,1093.5,3,5,3,353,Regular Customers,0,0
148,13,6676.91,3,5,5,355,Regular Customers,0,0
66,12,2242.81,3,5,4,354,Regular Customers,0,0
98,4,786.5699999999999,3,3,3,333,Regular Customers,0,0
568,2,111.0,1,2,1,121,At Risk,1,0
247,11,3925.85,2,5,5,255,At Risk,0,0
29,13,4267.15,4,5,5,455,Loyal Customers,0,0
18,12,2203.2400000000002,5,5,4,554,Loyal Customers,0,0
734,1,204.24,1,1,1,111,At Risk,1,0
416,4,2093.46,1,3,4,134,At Risk,1,0
12,3,712.04,5,3,3,533,Potential Loyalist,0,0
591,2,400.95,1,2,2,122,At Risk,1,0
104,9,2118.72,3,5,4,354,Regular Customers,0,0
74,2,234.34000000000003,3,2,1,321,Regular Customers,0,0
46,2,1258.8899999999999,4,2,4,424,Potential Loyalist,0,0
72,4,1151.15,3,3,3,333,Regular Customers,0,0
257,1,193.0,2,1,1,211,At Risk,1,0
20,7,1969.6,4,4,4,444,Loyal Customers,0,0
382,4,1276.66,2,3,4,234,At Risk,1,0
254,4,1124.71,2,3,3,233,At Risk,0,0
11,4,1299.52,5,3,4,534,Potential Loyalist,0,0
165,5,2284.69,3,4,4,344,Regular Customers,0,0
18,12,4306.72,5,5,5,555,Champions,0,0
282,2,257.1,2,2,1,221,At Risk,1,0
50,4,1070.98,4,3,3,433,Potential Loyalist,0,0
39,1,162.8,4,1,1,411,Potential Loyalist,0,0
512,2,175.5,1,2,1,121,At Risk,1,0
27,7,1266.27,4,4,4,444,Loyal Customers,0,0
68,1,1064.28,3,1,3,313,Regular Customers,0,0
207,4,1574.93,2,3,4,234,At Risk,0,0
406,2,1273.47,2,2,4,224,At Risk,1,0
175,2,340.93,3,2,2,322,Regular Customers,0,0
430,7,1921.91,1,4,4,144,At Risk,1,0
7,10,5087.86,5,5,5,555,Champions,0,0
26,3,401.46,4,3,2,432,Potential Loyalist,0,0
51,3,174.8,4,3,1,431,Potential Loyalist,0,0
312,7,2363.89,2,4,4,244,At Risk,1,0
309,2,697.0600000000001,2,2,3,223,At Risk,1,0
43,10,3900.83,4,5,5,455,Loyal Customers,0,0
26,7,2101.79,4,4,4,444,Loyal Customers,0,0
88,3,356.85,3,3,2,332,Regular Customers,0,0
184,2,251.21,3,2,1,321,Regular Customers,0,0
20,11,2429.83,4,5,4,454,Loyal Customers,0,0
3,6,3543.26,5,4,5,545,Loyal Customers,0,0
47,4,673.26,4,3,3,433,Potential Loyalist,0,0
17,19,11879.08,5,5,5,555,Champions,0,0
17,7,2960.25,5,4,5,545,Loyal Customers,0,0
24,11,3216.7400000000002,4,5,5,455,Loyal Customers,0,0
22,5,822.92,4,4,3,443,Loyal Customers,0,0
534,1,110.95,1,1,1,111,At Risk,1,0
376,3,979.85,2,3,3,233,At Risk,1,0
11,5,1314.81,5,4,4,544,Loyal Customers,0,0
188,7,1215.97,3,4,3,343,Regular Customers,0,0
101,6,788.01,3,4,3,343,Regular Customers,0,0
61,9,4380.04,3,5,5,355,Regular Customers,0,0
18,12,3724.06,5,5,5,555,Champions,0,0
516,1,151.17,1,1,1,111,At Risk,1,0
33,2,330.45,4,2,2,422,Potential Loyalist,0,0
64,1,174.37,3,1,1,311,Regular Customers,0,0
684,2,203.14,1,2,1,121,At Risk,1,0
2,2,270.6,5,2,1,521,Potential Loyalist,0,0
491,1,199.45000000000002,1,1,1,111,At Risk,1,0
24,8,1748.42,4,4,4,444,Loyal Customers,0,0
108,1,241.09,3,1,1,311,Regular Customers,0,0
32,13,2909.86,4,5,4,454,Loyal Customers,0,0
20,17,8026.54,4,5,5,455,Loyal Customers,0,0
389,1,258.65,2,1,1,211,At Risk,1,0
3,122,27246.88,5,5,5,555,Champions,3,-1
37,1,364.21999999999997,4,1,2,412,Potential Loyalist,0,0
60,3,578.61,3,3,2,332,Regular Customers,0,0
26,16,6088.87,4,5,5,455,Loyal Customers,0,0
480,1,376.34,1,1,2,112,At Risk,1,0
236,11,3845.78,2,5,5,255,At Risk,0,0
25,11,3466.37,4,5,5,455,Loyal Customers,0,0
3,26,6187.66,5,5,5,555,Champions,0,0
60,9,5973.2300000000005,3,5,5,355,Regular Customers,0,0
260,1,170.95,2,1,1,211,At Risk,1,0
58,2,641.4,4,2,3,423,Potential Loyalist,0,0
65,5,1370.8400000000001,3,4,4,344,Regular Customers,0,0
16,2,537.48,5,2,2,522,Potential Loyalist,0,0
10,11,3709.64,5,5,5,555,Champions,0,0
59,14,2491.38,4,5,4,454,Loyal Customers,0,0
186,1,103.25,3,1,1,311,Regular Customers,0,0
29,39,14587.87,4,5,5,455,Loyal Customers,0,0
24,3,2938.53,4,3,5,435,Potential Loyalist,0,0
674,1,349.25,1,1,2,112,At Risk,1,0
5,11,5184.84,5,5,5,555,Champions,0,0
4,8,3974.75,5,4,5,545,Loyal Customers,0,0
151,9,2541.29,3,5,4,354,Regular Customers,0,0
311,4,913.6,2,3,3,233,At Risk,1,0
11,4,1345.06,5,3,4,534,Potential Loyalist,0,0
18,7,878.09,5,4,3,543,Loyal Customers,0,0
152,3,507.93,3,3,2,332,Regular Customers,0,0
19,9,1818.6,5,5,4,554,Loyal Customers,0,0
10,4,2279.4900000000002,5,3,4,534,Potential Loyalist,0,0
57,6,2304.03,4,4,4,444,Loyal Customers,0,0
596,3,815.69,1,3,3,133,At Risk,1,0
85,1,788.38,3,1,3,313,Regular Customers,0,0
654,3,655.5,1,3,3,133,At Risk,1,0
390,1,75.6,2,1,1,211,At Risk,1,0
7,44,6114.03,5,5,5,555,Champions,0,0
76,3,1080.76,3,3,3,333,Regular Customers,0,0
4,26,6638.150000000001,5,5,5,555,Champions,0,0
510,2,640.54,1,2,3,123,At Risk,1,0
435,2,2605.62,1,2,4,124,At Risk,1,0
96,5,3859.2200000000003,3,4,5,345,Regular Customers,0,0
111,4,4092.0,3,3,5,335,Regular Customers,0,0
57,2,1530.3600000000001,4,2,4,424,Potential Loyalist,0,0
435,1,919.7,1,1,3,113,At Risk,1,0
1,4,597.3299999999999,5,3,2,532,Potential Loyalist,0,0
281,3,613.75,2,3,3,233,At Risk,1,0
425,1,160.0,1,1,1,111,At Risk,1,0
3,11,5526.88,5,5,5,555,Champions,0,0
180,13,2163.12,3,5,4,354,Regular Customers,0,0
733,1,143.70000000000002,1,1,1,111,At Risk,1,0
488,1,420.22,1,1,2,112,At Risk,1,0
372,1,35.400000000000006,2,1,1,211,At Risk,1,0
13,7,1364.15,5,4,4,544,Loyal Customers,0,0
3,1,168.63,5,1,1,511,Potential Loyalist,0,0
432,1,105.56,1,1,1,111,At Risk,1,0
518,1,14.850000000000001,1,1,1,111,At Risk,1,0
17,2,409.65,5,2,2,522,Potential Loyalist,0,0
41,1,114.11,4,1,1,411,Potential Loyalist,0,0
6,8,1660.29,5,4,4,544,Loyal Customers,0,0
169,8,1738.16,3,4,4,344,Regular Customers,0,0
50,5,1143.27,4,4,3,443,Loyal Customers,0,0
277,1,237.36,2,1,1,211,At Risk,1,0
19,9,1580.29,5,5,4,554,Loyal Customers,0,0
578,1,135.39,1,1,1,111,At Risk,1,0
372,1,39.75,2,1,1,211,At Risk,1,0
425,20,2993.37,1,5,5,155,At Risk,1,0
15,4,1320.21,5,3,4,534,Potential Loyalist,0,0
35,3,557.94,4,3,2,432,Potential Loyalist,0,0
22,12,3665.5299999999997,4,5,5,455,Loyal Customers,0,0
7,2,363.33,5,2,2,522,Potential Loyalist,0,0
20,8,2164.45,4,4,4,444,Loyal Customers,0,0
627,1,222.22000000000003,1,1,1,111,At Risk,1,0
11,6,2184.63,5,4,4,544,Loyal Customers,0,0
44,2,384.04,4,2,2,422,Potential Loyalist,0,0
390,2,457.89,2,2,2,222,At Risk,1,0
306,2,865.1700000000001,2,2,3,223,At Risk,1,0
11,1,213.96,5,1,1,511,Potential Loyalist,0,0
656,1,205.35999999999999,1,1,1,111,At Risk,1,0
275,1,660.0,2,1,3,213,At Risk,1,0
633,1,143.85999999999999,1,1,1,111,At Risk,1,0
374,4,921.5600000000001,2,3,3,233,At Risk,1,0
1,192,29951.37,5,5,5,555,Champions,3,-1
16,22,23763.13,5,5,5,555,Champions,0,0
4,11,3352.94,5,5,5,555,Champions,0,0
72,10,1486.2,3,5,4,354,Regular Customers,0,0
396,2,24.35,2,2,1,221,At Risk,1,0
444,2,604.3299999999999,1,2,2,122,At Risk,1,0
415,1,877.7,1,1,3,113,At Risk,1,0
680,1,76.32000000000001,1,1,1,111,At Risk,1,0
386,1,295.13,2,1,2,212,At Risk,1,0
394,5,951.76,2,4,3,243,At Risk,1,0
243,5,527.78,2,4,2,242,At Risk,0,0
403,2,190.47000000000003,2,2,1,221,At Risk,1,0
9,7,1342.32,5,4,4,544,Loyal Customers,0,0
246,2,1291.24,2,2,4,224,At Risk,0,0
206,2,412.78000000000003,2,2,2,222,At Risk,0,0
1,9,3000.57,5,5,5,555,Champions,0,0
185,1,320.58000000000004,3,1,2,312,Regular Customers,0,0
32,10,2016.98,4,5,4,454,Loyal Customers,0,0
57,6,814.07,4,4,3,443,Loyal Customers,0,0
196,11,4497.88,2,5,5,255,At Risk,0,0
24,11,5410.92,4,5,5,455,Loyal Customers,0,0
379,1,462.75,2,1,2,212,At Risk,1,0
91,5,1998.0,3,4,4,344,Regular Customers,0,0
4,2,955.26,5,2,3,523,Potential Loyalist,0,0
484,1,338.65,1,1,2,112,At Risk,1,0
51,6,2025.69,4,4,4,444,Loyal Customers,0,0
263,1,114.56,2,1,1,211,At Risk,1,0
266,1,344.90000000000003,2,1,2,212,At Risk,1,0
438,4,2124.46,1,3,4,134,At Risk,1,0
454,1,215.22,1,1,1,111,At Risk,1,0
36,2,609.85,4,2,3,423,Potential Loyalist,0,0
677,1,106.67999999999999,1,1,1,111,At Risk,1,0
51,1,443.6,4,1,2,412,Potential Loyalist,0,0
52,9,4978.96,4,5,5,455,Loyal Customers,0,0
24,10,3649.36,4,5,5,455,Loyal Customers,0,0
22,1,110.46,4,1,1,411,Potential Loyalist,0,0
59,1,96.12,4,1,1,411,Potential Loyalist,0,0
170,5,1679.89,3,4,4,344,Regular Customers,0,0
68,7,2247.72,3,4,4,344,Regular Customers,0,0
157,3,876.89,3,3,3,333,Regular Customers,0,0
2,151,528602.52,5,5,5,555,Champions,2,-1
201,2,506.04,2,2,2,222,At Risk,0,0
416,15,4466.65,1,5,5,155,At Risk,1,0
5,9,3651.19,5,5,5,555,Champions,0,0
589,1,62.5,1,1,1,111,At Risk,1,0
67,9,2025.52,3,5,4,354,Regular Customers,0,0
77,1,114.18,3,1,1,311,Regular Customers,0,0
1,12,3593.06,5,5,5,555,Champions,0,0
738,1,246.86,1,1,1,111,At Risk,1,0
8,7,3878.51,5,4,5,545,Loyal Customers,0,0
169,5,790.0,3,4,3,343,Regular Customers,0,0
18,6,1450.19,5,4,4,544,Loyal Customers,0,0
5,2,247.15,5,2,1,521,Potential Loyalist,0,0
9,9,2529.93,5,5,4,554,Loyal Customers,0,0
87,2,285.74,3,2,2,322,Regular Customers,0,0
27,1,107.95,4,1,1,411,Potential Loyalist,0,0
29,7,1376.43,4,4,4,444,Loyal Customers,0,0
430,2,490.6,1,2,2,122,At Risk,1,0
20,2,636.24,4,2,3,423,Potential Loyalist,0,0
61,7,2749.65,3,4,4,344,Regular Customers,0,0
24,1,195.25,4,1,1,411,Potential Loyalist,0,0
11,54,20395.34,5,5,5,555,Champions,0,0
445,1,111.63,1,1,1,111,At Risk,1,0
242,7,3216.78,2,4,5,245,At Risk,0,0
280,3,583.33,2,3,2,232,At Risk,1,0
549,2,1127.45,1,2,3,123,At Risk,1,0
235,4,1113.14,2,3,3,233,At Risk,0,0
3,7,3037.32,5,4,5,545,Loyal Customers,0,0
509,1,173.66,1,1,1,111,At Risk,1,0
16,2,1015.58,5,2,3,523,Potential Loyalist,0,0
31,12,8356.79,4,5,5,455,Loyal Customers,0,0
593,1,184.91,1,1,1,111,At Risk,1,0
579,1,403.39,1,1,2,112,At Risk,1,0
382,3,1289.44,2,3,4,234,At Risk,1,0
25,58,55688.5,4,5,5,455,Loyal Customers,3,-1
71,6,875.1500000000001,3,4,3,343,Regular Customers,0,0
188,6,1514.81,3,4,4,344,Regular Customers,0,0
588,1,146.56,1,1,1,111,At Risk,1,0
26,6,1430.03,4,4,4,444,Loyal Customers,0,0
576,8,4536.64,1,4,5,145,At Risk,1,0
414,5,852.53,1,4,3,143,At Risk,1,0
107,3,1402.06,3,3,4,334,Regular Customers,0,0
8,28,7190.42,5,5,5,555,Champions,0,0
209,1,112.8,2,1,1,211,At Risk,0,0
44,4,777.68,4,3,3,433,Potential Loyalist,0,0
31,5,2114.33,4,4,4,444,Loyal Customers,0,0
137,12,1715.1399999999999,3,5,4,354,Regular Customers,0,0
265,7,1165.36,2,4,3,243,At Risk,0,0
617,1,244.31,1,1,1,111,At Risk,1,0
519,3,1534.22,1,3,4,134,At Risk,1,0
4,8,2473.28,5,4,4,544,Loyal Customers,0,0
218,2,188.60999999999999,2,2,1,221,At Risk,0,0
2,5,1217.27,5,4,3,543,Loyal Customers,0,0
214,4,702.6,2,3,3,233,At Risk,0,0
32,5,3076.06,4,4,5,445,Loyal Customers,0,0
11,15,4487.11,5,5,5,555,Champions,0,0
1,29,6368.78,5,5,5,555,Champions,0,0
15,1,318.17,5,1,2,512,Potential Loyalist,0,0
11,11,1752.92,5,5,4,554,Loyal Customers,0,0
199,1,179.0,2,1,1,211,At Risk,0,0
619,1,367.54,1,1,2,112,At Risk,1,0
436,2,139.2,1,2,1,121,At Risk,1,0
3,5,1793.22,5,4,4,544,Loyal Customers,0,0
15,25,8886.33,5,5,5,555,Champions,0,0
14,13,1899.79,5,5,4,554,Loyal Customers,0,0
10,11,2839.62,5,5,4,554,Loyal Customers,0,0
29,4,1328.0700000000002,4,3,4,434,Potential Loyalist,0,0
