StockCode,Description,TotalSales,AvgDailySales,Revenue,CurrentStock,LeadTime,SafetyStock,ReorderPoint,Status,ReorderQty
22077,6 RIBBONS RUSTIC CHARM,16026,11.529496402877697,27031.039999999997,45,6,81.0,150.0,Reorder,105.0
22078,RIBBON REEL LACE DESIGN ,3801,9.696428571428571,7739.6,245,4,68.0,107.0,Overstock,0.0
22079,RIBBON REEL HEARTS DESIGN ,4736,8.642335766423358,7670.64,23,11,60.0,155.0,Reorder,132.0
22080,RIBBON REEL POLKADOTS ,1588,8.060913705583756,2572.2,118,11,56.0,145.0,Reorder,27.0
22080,RIBBON REEL SPOTS DESIGN ,2157,8.768292682926829,3509.05,58,4,61.0,96.0,Reorder,38.0
22081,RIBBON REEL FLORA + FAUNA ,1455,6.799065420560748,2411.87,290,11,48.0,123.0,Overstock,0.0
22082,RIBBON REEL STRIPES DESIGN ,6878,8.20763723150358,11166.78,176,8,57.0,123.0,Healthy,0.0
22083,PAPER CHAIN KIT RETRO SPOT,7351,14.880566801619434,19804.550000000003,94,10,104.0,253.0,Reorder,159.0
22083,PAPER CHAIN KIT RETROSPOT,5514,9.377551020408163,15411.86,149,12,66.0,179.0,Reorder,30.0
22084,PAPER CHAIN KIT EMPIRE,8437,11.833099579242637,23049.95,194,6,83.0,154.0,Healthy,0.0
22085,PAPER CHAIN KIT SKULLS ,2482,12.860103626943005,6651.900000000001,103,4,90.0,141.0,Reorder,38.0
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,28380,16.33851468048359,76598.18000000001,41,4,114.0,179.0,Reorder,138.0
22087,PAPER BUNTING WHITE LACE,7752,11.43362831858407,21336.350000000002,46,11,80.0,206.0,Reorder,160.0
22088,PAPER BUNTING COLOURED LACE,4038,8.32577319587629,11086.900000000001,214,3,58.0,83.0,Overstock,0.0
22089,PAPER BUNTING VINTAGE PAISLEY,3196,7.432558139534883,8842.150000000001,255,14,52.0,156.0,Healthy,0.0
22090,PAPER BUNTING RETRO SPOTS,7595,12.34959349593496,20723.25,111,9,86.0,197.0,Reorder,86.0
22090,PAPER BUNTING RETROSPOT,7632,11.51131221719457,20933.24,40,13,81.0,231.0,Reorder,191.0
22091,EMPIRE TISSUE BOX,3039,12.557851239669422,2152.81,103,5,88.0,151.0,Reorder,48.0
22092,BLUE PAISLEY TISSUE BOX,903,6.7894736842105265,548.05,281,5,48.0,82.0,Overstock,0.0
22093,MOTORING TISSUE BOX,2315,9.26,1353.21,166,4,65.0,102.0,Healthy,0.0
22094,RED POLKA DOT TISSUE BOX,943,15.209677419354838,1076.15,276,12,106.0,289.0,Reorder,13.0
22094,RED RETROSPOT TISSUE BOX,2453,14.179190751445086,1179.04,77,8,99.0,212.0,Reorder,135.0
22095,LADS ONLY TISSUE BOX,2820,14.387755102040817,2741.16,34,12,101.0,274.0,Reorder,240.0
22096,PINK PAISLEY SQUARE TISSUE BOX ,1646,9.797619047619047,886.2800000000001,181,4,69.0,108.0,Healthy,0.0
22097,SWALLOW SQUARE TISSUE BOX,2021,9.228310502283104,1180.79,182,12,65.0,176.0,Healthy,0.0
22098,BOUDOIR SQUARE TISSUE BOX,2762,11.508333333333333,1702.8300000000002,299,6,81.0,150.0,Healthy,0.0
22099,CARAVAN SQUARE TISSUE BOX,2019,9.053811659192824,1329.17,31,12,63.0,172.0,Reorder,141.0
22100,SKULLS SQUARE TISSUE BOX,943,11.5,574.1700000000001,293,11,80.0,206.0,Healthy,0.0
22101,MIRROR MOSAIC VOTIVE HOLDER,1088,21.76,1014.72,290,11,152.0,391.0,Reorder,101.0
22102,MIRROR MOSAIC T-LIGHT HOLDER ,1738,42.390243902439025,1024.5,227,8,297.0,636.0,Reorder,409.0
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1598,31.96,1368.54,46,6,224.0,416.0,Reorder,370.0
22104,MIRROR MOSAIC CANDLE PLATE,1026,25.024390243902438,694.26,91,9,175.0,400.0,Reorder,309.0
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,613,22.703703703703702,937.25,79,3,159.0,227.0,Reorder,148.0
22106,MIRROR MOSAIC HURRICANE LAMP ,427,11.86111111111111,1171.85,164,14,83.0,249.0,Reorder,85.0
22107,PIZZA PLATE IN BOX,841,4.449735449735449,2957.3,112,6,31.0,58.0,Healthy,0.0
22108,PING! MICROWAVE PLATE,197,4.020408163265306,537.89,27,7,28.0,56.0,Reorder,29.0
22109,FULL ENGLISH BREAKFAST PLATE,2872,7.270886075949367,10321.92,98,10,51.0,124.0,Reorder,26.0
22110,BIRD HOUSE HOT WATER BOTTLE,1866,5.586826347305389,4233.11,46,14,39.0,117.0,Reorder,71.0
22111,SCOTTIE DOG HOT WATER BOTTLE,9092,6.172437202987101,42463.200000000004,193,4,43.0,68.0,Overstock,0.0
22112,CHOCOLATE HOT WATER BOTTLE,9904,6.774281805745554,45601.340000000004,69,14,47.0,142.0,Reorder,73.0
22113,GREY HEART HOT WATER BOTTLE,5623,5.969214437367303,20977.78,218,7,42.0,84.0,Overstock,0.0
22114,HOT WATER BOTTLE TEA AND SYMPATHY,8848,6.759358288770054,34479.62,200,8,47.0,101.0,Healthy,0.0
22115,METAL SIGN EMPIRE TEA,2709,7.674220963172805,4639.530000000001,43,7,54.0,108.0,Reorder,65.0
22116,METAL SIGN HIS DINNER IS SERVED,735,5.78740157480315,924.69,65,11,41.0,105.0,Reorder,40.0
22117,METAL SIGN HER DINNER IS SERVED ,1724,8.795918367346939,5051.6,34,12,62.0,168.0,Reorder,134.0
22118,JOY WOODEN BLOCK LETTERS,765,3.0846774193548385,3466.03,172,3,22.0,31.0,Overstock,0.0
22119, PEACE WOODEN BLOCK LETTERS,133,2.8297872340425534,917.15,241,5,20.0,34.0,Overstock,0.0
22119,PEACE WOODEN BLOCK LETTERS,749,2.5827586206896553,4492.31,225,4,18.0,28.0,Overstock,0.0
22120,WELCOME  WOODEN BLOCK LETTERS,967,3.060126582278481,9289.199999999999,292,14,21.0,64.0,Overstock,0.0
22121,NOEL WOODEN BLOCK LETTERS ,1411,3.5994897959183674,8343.19,255,5,25.0,43.0,Overstock,0.0
22122,SET OF 2 FANCY FONT TEA TOWELS,1053,6.540372670807454,3042.3500000000004,247,12,46.0,124.0,Healthy,0.0
22123,PING MICROWAVE APRON,557,6.054347826086956,1233.95,28,11,42.0,109.0,Reorder,81.0
22124,SET OF 2 TEA TOWELS PING MICROWAVE,179,4.589743589743589,422.97,185,11,32.0,82.0,Overstock,0.0
22125,UNION JACK HOT WATER BOTTLE ,608,3.7300613496932513,3514.6000000000004,233,12,26.0,71.0,Overstock,0.0
22127,PARTY CONES CARNIVAL ASSORTED,3445,22.966666666666665,3998.45,136,4,161.0,253.0,Reorder,117.0
22128,PARTY CONES CANDY ASSORTED,3867,20.569148936170212,4588.65,91,5,144.0,247.0,Reorder,156.0
22129,PARTY CONES CANDY DECORATION,296,37.0,233.27999999999997,83,6,259.0,481.0,Reorder,398.0
22129,PARTY CONES CANDY TREE DECORATION,2510,25.353535353535353,1998.56,224,11,177.0,456.0,Reorder,232.0
22130,PARTY CONE CHRISTMAS DECORATION ,6896,18.84153005464481,5704.04,228,5,132.0,226.0,Healthy,0.0
22131,FOOD CONTAINER SET 3 LOVE HEART ,4965,9.65953307392996,8846.17,91,9,68.0,155.0,Reorder,64.0
22132,RED LOVE HEART SHAPE CUP,3044,12.736401673640167,2521.88,296,14,89.0,267.0,Healthy,0.0
22133,PINK LOVE HEART SHAPE CUP,2198,12.779069767441861,1819.9399999999998,293,5,89.0,153.0,Healthy,0.0
22134,LADLE LOVE HEART RED ,1351,18.76388888888889,529.98,114,9,131.0,300.0,Reorder,186.0
22134,MINI LADLE LOVE HEART RED ,630,11.454545454545455,252.24,185,9,80.0,183.0,Healthy,0.0
22135,LADLE LOVE HEART PINK,935,16.120689655172413,372.54,51,11,113.0,290.0,Reorder,239.0
22135,MINI LADLE LOVE HEART PINK,242,5.377777777777778,106.56,30,4,38.0,60.0,Reorder,30.0
22136,LOVE HEART SOCK HANGER,1882,9.60204081632653,2990.0999999999995,236,8,67.0,144.0,Healthy,0.0
22137,BATHROOM SET LOVE HEART DESIGN,583,18.806451612903224,1407.85,121,11,132.0,339.0,Reorder,218.0
22138,BAKING SET 9 PIECE RETROSPOT ,9035,5.154021677124929,43070.91,286,14,36.0,108.0,Overstock,0.0
22139,11 PC CERAMIC TEA SET POLKADOT,3,3.0,14.850000000000001,233,14,21.0,63.0,Overstock,0.0
22139,RETRO SPOT TEA SET CERAMIC 11 PC ,4304,6.175035868005739,19921.27,198,4,43.0,68.0,Overstock,0.0
22139,RETROSPOT TEA SET CERAMIC 11 PC ,5745,4.995652173913044,27595.33,107,4,35.0,55.0,Healthy,0.0
22141,CHRISTMAS CRAFT TREE TOP ANGEL,3060,6.891891891891892,6249.280000000001,60,7,48.0,96.0,Reorder,36.0
22142,CHRISTMAS CRAFT WHITE FAIRY ,4090,9.27437641723356,5741.94,95,12,65.0,176.0,Reorder,81.0
22143,CHRISTMAS CRAFT HEART DECORATIONS,420,7.777777777777778,834.0,65,12,54.0,147.0,Reorder,82.0
22144,CHRISTMAS CRAFT LITTLE FRIENDS,4289,7.855311355311355,8790.7,179,14,55.0,165.0,Healthy,0.0
22145,CHRISTMAS CRAFT HEART STOCKING ,1260,7.283236994219653,2566.0,99,12,51.0,138.0,Reorder,39.0
22146,EASTER CRAFT IVY WREATH WITH CHICK,1343,13.297029702970297,2342.85,105,10,93.0,226.0,Reorder,121.0
22147,FELTCRAFT BUTTERFLY HEARTS,12605,11.835680751173708,17238.05,111,13,83.0,237.0,Reorder,126.0
22148,EASTER CRAFT 4 CHICKS ,2994,12.024096385542169,5430.3,167,11,84.0,216.0,Reorder,49.0
22149,FELTCRAFT 6 FLOWER FRIENDS,12174,10.036273701566364,24248.29,180,4,70.0,110.0,Healthy,0.0
22150, 3 STRIPEY MICE FELTCRAFT,662,5.756521739130434,1241.1,221,7,40.0,80.0,Overstock,0.0
22150,3 STRIPEY MICE FELTCRAFT,6971,9.510231923601637,12515.65,261,9,67.0,153.0,Healthy,0.0
22151,PLACE SETTING WHITE HEART,27085,40.72932330827068,10910.31,21,8,285.0,611.0,Reorder,590.0
22152,PLACE SETTING WHITE STAR,6129,27.0,2493.11,244,8,189.0,405.0,Reorder,161.0
22153,ANGEL DECORATION STARS ON DRESS,5389,26.81094527363184,2243.22,252,9,188.0,429.0,Reorder,177.0
22154,ANGEL DECORATION 3 BUTTONS ,6808,28.485355648535563,2816.16,96,5,199.0,341.0,Reorder,245.0
22155,STAR DECORATION RUSTIC,5487,23.25,2304.54,135,5,163.0,279.0,Reorder,144.0
22156,HEART DECORATION WITH PEARLS ,5717,13.388758782201405,4816.42,173,12,94.0,255.0,Reorder,82.0
22157,ANGEL DECORATION WITH LACE PADDED,1671,14.405172413793103,1420.35,122,11,101.0,259.0,Reorder,137.0
22158,3 HEARTS HANGING DECORATION RUSTIC,7982,12.167682926829269,22471.86,213,10,85.0,207.0,Healthy,0.0
22161,HEART DECORATION RUSTIC HANGING ,5388,22.638655462184875,1590.98,185,7,158.0,316.0,Reorder,131.0
22162,HEART GARLAND RUSTIC PADDED,925,6.702898550724638,2671.15,109,8,47.0,101.0,Healthy,0.0
22163,HEART STRING MEMO HOLDER HANGING,961,8.81651376146789,1569.19,193,13,62.0,177.0,Healthy,0.0
22164,STRING OF STARS CARD HOLDER,303,7.214285714285714,812.2500000000001,141,14,50.0,151.0,Reorder,10.0
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",783,6.1171875,5020.41,162,12,43.0,116.0,Healthy,0.0
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",177,8.428571428571429,1100.91,125,3,59.0,84.0,Healthy,0.0
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,126,6.3,521.7,142,12,44.0,120.0,Healthy,0.0
22167, OVAL WALL MIRROR DIAMANTE ,139,2.074626865671642,1239.05,28,14,15.0,44.0,Reorder,16.0
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",387,3.87,2591.85,281,3,27.0,39.0,Overstock,0.0
22168,ORGANISER WOOD ANTIQUE WHITE ,642,2.1258278145695364,5323.8,92,6,15.0,28.0,Overstock,0.0
22168,"ORGANISER WOOD, ANTIQUE WHITE ",3,1.5,25.5,242,4,10.0,16.0,Overstock,0.0
22169,FAMILY ALBUM WHITE PICTURE FRAME,2094,3.6736842105263157,16676.94,60,13,26.0,74.0,Reorder,14.0
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2309,4.527450980392157,14658.65,223,9,32.0,73.0,Overstock,0.0
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2999,5.512867647058823,21458.420000000002,283,4,39.0,61.0,Overstock,0.0
22172,METAL SHELF WITH RAIL ,339,2.159235668789809,2839.0,197,12,15.0,41.0,Overstock,0.0
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4538,6.302777777777778,12846.140000000001,103,4,44.0,69.0,Healthy,0.0
22174,PHOTO CUBE,3928,12.670967741935485,6011.24,130,7,89.0,178.0,Reorder,48.0
22175,PINK OWL DECORATION,96,96.0,244.79999999999998,270,6,672.0,1248.0,Reorder,978.0
22175,PINK OWL SOFT TOY,1654,5.569023569023569,4622.68,26,10,39.0,95.0,Reorder,69.0
22176,BLUE OWL DECORATION,96,96.0,244.79999999999998,103,6,672.0,1248.0,Reorder,1145.0
22176,BLUE OWL SOFT TOY,1027,4.7110091743119265,2968.05,227,14,33.0,99.0,Overstock,0.0
22177,5 HOOK BLACKBOARD ORGANISER ,300,2.9411764705882355,2579.64,41,8,21.0,45.0,Reorder,4.0
22178,VICTORIAN GLASS HANGING T-LIGHT,37285,25.41581458759373,45746.75,22,7,178.0,356.0,Reorder,334.0
22179,SET 10 LIGHTS NIGHT OWL,1400,4.651162790697675,8990.800000000001,146,13,33.0,93.0,Healthy,0.0
22179,SET 10 NIGHT OWL LIGHTS,388,3.766990291262136,2510.34,207,4,26.0,41.0,Overstock,0.0
22180,RETRO SPOT LAMP,490,2.768361581920904,4718.9,33,13,19.0,55.0,Reorder,22.0
22180,RETROSPOT LAMP,424,2.342541436464088,4149.2,31,14,16.0,49.0,Reorder,18.0
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1485,14.00943396226415,1212.33,106,10,98.0,238.0,Reorder,132.0
22182,CAKE STAND VICTORIAN FILIGREE SMALL,359,5.523076923076923,1229.05,31,4,39.0,61.0,Reorder,30.0
22183,CAKE STAND VICTORIAN FILIGREE MED,282,4.476190476190476,1438.05,44,11,31.0,80.0,Reorder,36.0
22184,CAKE STAND VICTORIAN FILIGREE LARGE,268,3.7746478873239435,1609.2,262,11,26.0,68.0,Overstock,0.0
22185,SLATE TILE NATURAL HANGING,3738,9.862796833773087,5723.599999999999,141,5,69.0,118.0,Healthy,0.0
22186,RED STAR CARD HOLDER,1904,6.680701754385965,4840.84,166,6,47.0,87.0,Healthy,0.0
22187,GREEN CHRISTMAS TREE CARD HOLDER,1982,6.787671232876712,5838.0199999999995,74,10,48.0,116.0,Reorder,42.0
22188,BLACK HEART CARD HOLDER,10255,21.014344262295083,27324.45,257,11,147.0,378.0,Reorder,121.0
22189,CREAM HEART CARD HOLDER,15946,14.061728395061728,47414.200000000004,192,5,98.0,168.0,Healthy,0.0
22190,LOCAL CAFE MUG,1164,9.312,1935.93,240,7,65.0,130.0,Healthy,0.0
22191,EAU DE NIL DINER WALL CLOCK,244,2.103448275862069,2033.2,138,13,15.0,42.0,Overstock,0.0
22191,IVORY DINER WALL CLOCK,1629,3.407949790794979,13271.900000000001,202,10,24.0,58.0,Overstock,0.0
22191,IVORY WALL CLOCK,60,60.0,459.0,101,5,420.0,720.0,Reorder,619.0
22192,BLUE DINER WALL CLOCK,1373,2.681640625,11358.78,230,9,19.0,43.0,Overstock,0.0
22193,RED DINER WALL CLOCK,1775,3.203971119133574,14527.09,169,13,22.0,64.0,Overstock,0.0
22193,RED WALL CLOCK,60,60.0,459.0,56,10,420.0,1020.0,Reorder,964.0
22194,BLACK DINER WALL CLOCK,353,2.4859154929577465,2918.05,78,12,17.0,47.0,Healthy,0.0
22195,HEART MEASURING SPOONS LARGE,84,16.8,138.59999999999997,150,13,118.0,336.0,Reorder,186.0
22195,LARGE HEART MEASURING SPOONS,4519,8.591254752851711,7357.469999999999,221,5,60.0,103.0,Overstock,0.0
22196,HEART MEASURING SPOONS SMALL,12,12.0,10.2,262,4,84.0,132.0,Healthy,0.0
22196,SMALL HEART MEASURING SPOONS,5773,9.851535836177474,4850.5,54,12,69.0,187.0,Reorder,133.0
22197,POPCORN HOLDER,30919,47.34915773353752,23417.51,112,9,331.0,757.0,Reorder,645.0
22197,"POPCORN HOLDER , SMALL ",3070,37.4390243902439,2344.2999999999997,226,14,262.0,786.0,Reorder,560.0
22197,SMALL POPCORN HOLDER,42955,40.561850802644,32505.93,232,11,284.0,730.0,Reorder,498.0
22198,LARGE POPCORN HOLDER ,5700,13.701923076923077,9006.199999999999,178,3,96.0,137.0,Healthy,0.0
22198,"POPCORN HOLDER , LARGE",954,14.238805970149254,1524.4999999999998,43,5,100.0,171.0,Reorder,128.0
22199,FRYING PAN RED POLKADOT ,1153,8.062937062937063,4447.21,23,7,56.0,112.0,Reorder,89.0
22199,FRYING PAN RED RETROSPOT,508,3.877862595419847,1834.5,239,5,27.0,46.0,Overstock,0.0
22200,FRYING PAN PINK POLKADOT,549,5.036697247706422,2094.29,39,3,35.0,50.0,Reorder,11.0
22200,FRYING PAN PINK POLKADOT ,600,5.0,2483.0,171,9,35.0,80.0,Overstock,0.0
22200,FRYING PAN PINK RETROSPOT,6,3.0,25.5,69,9,21.0,48.0,Healthy,0.0
22201,FRYING PAN BLUE POLKADOT,142,2.6296296296296298,510.5,196,12,18.0,50.0,Overstock,0.0
22201,FRYING PAN BLUE POLKADOT ,266,5.32,1058.5,115,14,37.0,111.0,Healthy,0.0
22201,FRYING PAN BLUE RETROSPOT,3,1.5,12.75,124,10,10.0,25.0,Overstock,0.0
22202,MILK PAN PINK POLKADOT,286,7.15,1003.38,269,7,50.0,100.0,Overstock,0.0
22202,MILK PAN PINK RETROSPOT,660,5.641025641025641,2385.7200000000003,136,12,39.0,107.0,Healthy,0.0
22203,MILK PAN RED RETROSPOT,1227,4.527675276752768,4386.64,247,14,32.0,95.0,Overstock,0.0
22204,MILK PAN BLUE POLKADOT,123,2.9285714285714284,403.75,85,7,20.0,40.0,Overstock,0.0
22204,MILK PAN BLUE RETROSPOT,290,5.178571428571429,1035.66,281,7,36.0,72.0,Overstock,0.0
22207,FRYING PAN UNION FLAG,2858,8.820987654320987,11283.86,262,3,62.0,88.0,Overstock,0.0
22208,WOOD STAMP SET THANK YOU,2082,6.5266457680250785,2525.87,205,12,46.0,124.0,Healthy,0.0
22209,WOOD STAMP SET HAPPY BIRTHDAY,1263,6.476923076923077,1524.82,265,7,45.0,90.0,Overstock,0.0
22210,WOOD STAMP SET BEST WISHES,1461,6.243589743589744,1707.56,144,8,44.0,94.0,Healthy,0.0
22211,WOOD STAMP SET FLOWERS,1281,6.158653846153846,1625.2799999999997,287,14,43.0,129.0,Overstock,0.0
22212,FOUR HOOK  WHITE LOVEBIRDS,3709,5.991922455573506,7412.31,150,3,42.0,60.0,Overstock,0.0
22214,CANDLE PLATE LACE WHITE,462,8.884615384615385,1069.3,256,13,62.0,178.0,Healthy,0.0
22215,CAKE STAND WHITE TWO TIER LACE,1029,3.225705329153605,8007.3,37,9,23.0,52.0,Reorder,15.0
22216,T-LIGHT HOLDER WHITE LACE,1069,17.241935483870968,775.5699999999999,59,3,121.0,173.0,Reorder,114.0
22217,T-LIGHT HOLDER HANGING LACE,2176,12.505747126436782,2336.02,40,13,88.0,251.0,Reorder,211.0
22218,CAKE STAND LACE WHITE,1113,6.081967213114754,4406.75,244,4,43.0,67.0,Overstock,0.0
22219,LOVEBIRD HANGING DECORATION WHITE ,8375,11.211512717536815,7009.549999999999,27,4,78.0,123.0,Reorder,96.0
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,711,2.9139344262295084,6230.049999999999,119,7,20.0,40.0,Overstock,0.0
22221,CAKE STAND LOVEBIRD 2 TIER PINK,884,6.359712230215828,6339.0,259,12,45.0,121.0,Overstock,0.0
22222,CAKE PLATE LOVEBIRD WHITE,1219,4.104377104377105,4512.45,106,9,29.0,66.0,Healthy,0.0
22223,CAKE PLATE LOVEBIRD PINK,559,4.4015748031496065,2060.25,33,3,31.0,44.0,Reorder,11.0
22224,WHITE LOVEBIRD LANTERN,2105,6.856677524429967,6016.950000000001,21,12,48.0,130.0,Reorder,109.0
22227,"DECORATION, HANGING HEART+MIRROR ",2608,15.251461988304094,1688.0000000000002,60,3,107.0,153.0,Reorder,93.0
22227,HANGING HEART MIRROR DECORATION ,2607,11.334782608695653,1691.5500000000002,130,3,79.0,113.0,Healthy,0.0
22228,BUNNY WOODEN PAINTED WITH BIRD ,1477,8.297752808988765,1129.4099999999999,33,8,58.0,124.0,Reorder,91.0
22229,BUNNY WOODEN PAINTED WITH FLOWER ,860,7.288135593220339,644.52,250,4,51.0,80.0,Overstock,0.0
22230,JIGSAW TREE WITH WATERING CAN,1366,10.841269841269842,731.02,103,3,76.0,109.0,Reorder,6.0
22231,JIGSAW TREE WITH BIRDHOUSE,1948,8.696428571428571,2340.58,149,8,61.0,131.0,Healthy,0.0
22232,3 PIECE JIGSAW TOADSTOOLS,16,8.0,26.4,250,4,56.0,88.0,Overstock,0.0
22232,JIGSAW TOADSTOOLS 3 PIECE,1003,8.955357142857142,1120.6299999999999,164,8,63.0,135.0,Healthy,0.0
22233,JIGSAW RABBIT AND BIRDHOUSE,881,6.776923076923077,1077.35,47,12,47.0,128.0,Reorder,81.0
22236,CAKE STAND 3 TIER MAGIC GARDEN,1074,2.7468030690537084,12951.9,85,10,19.0,46.0,Healthy,0.0
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",103,11.444444444444445,128.75,182,4,80.0,126.0,Healthy,0.0
22241,GARLAND WOODEN HAPPY EASTER,3703,11.22121212121212,4354.31,248,13,79.0,225.0,Healthy,0.0
22242,5 HOOK HANGER MAGIC TOADSTOOL,1757,18.11340206185567,2707.0499999999997,280,11,127.0,326.0,Reorder,46.0
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",2902,13.753554502369669,4560.299999999999,183,10,96.0,234.0,Reorder,51.0
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,4471,24.037634408602152,6757.95,29,14,168.0,505.0,Reorder,476.0
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",3081,21.697183098591548,4718.849999999999,214,12,152.0,412.0,Reorder,198.0
22244,3 HOOK HANGER MAGIC GARDEN,2623,18.602836879432623,4672.049999999999,137,3,130.0,186.0,Reorder,49.0
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",1919,13.609929078014185,3533.2499999999995,289,9,95.0,217.0,Healthy,0.0
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",4371,15.723021582733812,3563.5499999999997,99,12,110.0,299.0,Reorder,200.0
22246,"GARLAND, MAGIC GARDEN 1.8M",610,8.840579710144928,1146.3,112,8,62.0,133.0,Reorder,21.0
22246,MAGIC GARDEN FELT GARLAND ,270,7.297297297297297,539.5799999999999,285,8,51.0,109.0,Overstock,0.0
22247,BUNNY DECORATION MAGIC GARDEN,971,9.074766355140186,792.0699999999999,276,8,64.0,137.0,Overstock,0.0
22248,DECORATION  PINK CHICK MAGIC GARDEN,773,8.494505494505495,648.73,152,8,59.0,127.0,Healthy,0.0
22249,DECORATION WHITE CHICK MAGIC GARDEN,1291,8.782312925170068,1080.71,295,12,61.0,166.0,Healthy,0.0
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1018,8.852173913043478,836.18,283,9,62.0,142.0,Healthy,0.0
22251,BIRDHOUSE DECORATION MAGIC GARDEN,1605,8.582887700534759,1906.69,190,14,60.0,180.0,Healthy,0.0
22252,BIRDCAGE DECORATION MAGIC GARDEN,21,5.25,53.55,20,5,37.0,63.0,Reorder,43.0
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,929,8.36936936936937,1114.51,83,8,59.0,126.0,Reorder,43.0
22253,6 CROCHET STRAWBERRIES,937,13.01388888888889,1096.39,140,5,91.0,156.0,Reorder,16.0
22254,FELT TOADSTOOL LARGE,1294,11.350877192982455,1581.02,126,9,79.0,181.0,Reorder,55.0
22255,FELT TOADSTOOL  SMALL,998,11.088888888888889,848.3,194,9,78.0,178.0,Healthy,0.0
22256,FELT FARM ANIMAL CHICKEN,846,9.837209302325581,1025.58,223,10,69.0,167.0,Healthy,0.0
22257,FELT FARM ANIMAL SHEEP,322,11.925925925925926,243.14,184,4,83.0,131.0,Healthy,0.0
22258,FELT FARM ANIMAL RABBIT,1113,15.246575342465754,1000.77,139,11,107.0,275.0,Reorder,136.0
22259,FELT FARM ANIMAL HEN,478,13.657142857142857,358.46,63,7,96.0,192.0,Reorder,129.0
22260,FELT EGG COSY BLUE RABBIT ,1187,10.504424778761061,973.0699999999999,175,11,74.0,190.0,Reorder,15.0
22261,FELT EGG COSY WHITE RABBIT ,1753,10.888198757763975,1412.57,226,12,76.0,207.0,Healthy,0.0
22262,FELT EGG COSY CHICKEN,1734,8.757575757575758,1477.02,127,7,61.0,122.0,Healthy,0.0
22263,FELT EGG COSY LADYBIRD ,722,16.044444444444444,484.34,270,9,112.0,256.0,Healthy,0.0
22264,FELT FARM ANIMAL WHITE BUNNY ,1803,20.033333333333335,865.7099999999999,149,13,140.0,400.0,Reorder,251.0
22265,EASTER DECORATION NATURAL CHICK,1781,12.454545454545455,1129.65,39,11,87.0,224.0,Reorder,185.0
22266,EASTER DECORATION HANGING BUNNY,2476,18.757575757575758,958.3000000000001,20,6,131.0,244.0,Reorder,224.0
22267,EASTER DECORATION EGG BUNNY ,1457,13.36697247706422,1255.43,138,4,94.0,147.0,Reorder,9.0
22268,DECORATION SITTING BUNNY,1335,31.046511627906977,257.61,54,11,217.0,559.0,Reorder,505.0
22268,EASTER DECORATION SITTING BUNNY,1010,8.632478632478632,817.9399999999999,217,4,60.0,95.0,Overstock,0.0
22269,EGG CUP NATURAL CHICKEN,1400,9.271523178807946,1194.64,264,5,65.0,111.0,Overstock,0.0
22270,HAPPY EASTER HANGING DECORATION,631,4.708955223880597,2314.41,78,12,33.0,90.0,Reorder,12.0
22271,FELTCRAFT DOLL ROSIE,4744,6.796561604584527,13244.460000000001,180,4,48.0,75.0,Overstock,0.0
22272,FELTCRAFT DOLL MARIA,1343,4.796428571428572,3684.9100000000003,198,5,34.0,58.0,Overstock,0.0
22273,FELTCRAFT DOLL MOLLY,7203,10.130801687763713,19332.93,225,8,71.0,152.0,Healthy,0.0
22274,FELTCRAFT DOLL EMILY,3675,6.303602058319039,10227.310000000001,31,5,44.0,76.0,Reorder,45.0
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,902,3.1649122807017545,7315.950000000001,295,12,22.0,60.0,Overstock,0.0
22276,WASH BAG VINTAGE ROSE PAISLEY,1780,5.855263157894737,4372.5,200,10,41.0,100.0,Healthy,0.0
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1303,6.8578947368421055,2633.42,261,13,48.0,137.0,Healthy,0.0
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,799,3.2745901639344264,3899.05,235,8,23.0,49.0,Overstock,0.0
22279,POCKET BAG BLUE PAISLEY RED SPOT,1073,8.653225806451612,1636.8600000000001,270,9,61.0,139.0,Healthy,0.0
22280,POCKET BAG PINK PAISELY BROWN SPOT,579,6.362637362637362,943.03,145,3,45.0,64.0,Overstock,0.0
